customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity
8015-IHCGW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
2332-TODQS,Female,0,No,No,48,Yes,Yes,No,No internet service
9278-VZKCD,Female,1,Yes,No,52,Yes,Yes,Fiber optic,Yes
8008-OTEZX,Female,0,Yes,Yes,35,Yes,No,No,No internet service
2773-OVBPK,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No
5999-LCXAO,Female,0,No,No,1,No,No phone service,DSL,Yes
5206-XZZQI,Male,0,No,No,53,Yes,No,Fiber optic,No
4803-LBYPN,Male,0,Yes,Yes,34,Yes,No,No,No internet service
5759-RCVCB,Female,0,No,No,3,No,No phone service,DSL,No
6372-RFVNS,Female,0,Yes,No,1,Yes,No,Fiber optic,No
2139-FQHLM,Male,0,No,No,19,Yes,No,Fiber optic,No
8261-GWDBQ,Female,1,Yes,No,60,Yes,Yes,Fiber optic,Yes
1093-YSWCA,Male,0,No,No,11,Yes,No,No,No internet service
8938-UMKPI,Female,0,No,No,47,Yes,Yes,Fiber optic,No
0991-BRRFB,Male,0,No,No,18,Yes,No,DSL,Yes
3882-IYOIJ,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes
8749-TZYEC,Male,0,Yes,No,72,Yes,Yes,No,No internet service
1755-FZQEC,Male,0,No,No,39,Yes,No,No,No internet service
3115-JPJDD,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes
5600-KTXFM,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No
3871-IKPYH,Male,1,No,No,1,Yes,No,Fiber optic,No
6319-IEJWJ,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No
9025-AOMKI,Female,0,No,No,6,Yes,Yes,Fiber optic,No
6339-TBELP,Male,0,No,No,71,Yes,Yes,Fiber optic,No
7964-YESJC,Female,0,Yes,No,24,Yes,Yes,DSL,Yes
6173-GOLSU,Male,1,Yes,No,67,Yes,Yes,Fiber optic,No
5275-SQEIZ,Male,0,No,No,1,Yes,No,Fiber optic,No
7716-YTYHG,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No
9938-ZREHM,Female,0,Yes,No,37,Yes,Yes,DSL,No
7950-XWOVN,Male,0,No,No,11,No,No phone service,DSL,No
4390-KYULV,Male,0,Yes,No,3,Yes,No,No,No internet service
4647-MUZON,Female,0,Yes,No,18,Yes,No,Fiber optic,No
9702-AIUJO,Male,0,Yes,Yes,50,Yes,No,DSL,No
8849-PRIQJ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes
8851-RAGOV,Female,0,Yes,No,25,Yes,No,DSL,Yes
1304-NECVQ,Female,1,No,No,2,Yes,Yes,Fiber optic,No
5396-IZEPB,Male,0,No,No,9,Yes,No,No,No internet service
1729-VLAZJ,Female,0,No,Yes,10,No,No phone service,DSL,Yes
8285-ABVLB,Female,0,Yes,No,70,Yes,No,No,No internet service
0701-TJSEF,Male,0,No,No,9,Yes,No,DSL,Yes
5712-VBOXD,Female,0,No,No,4,Yes,No,No,No internet service
6629-LADHQ,Female,0,No,No,2,Yes,No,DSL,Yes
8945-GRKHX,Female,0,No,Yes,1,Yes,No,Fiber optic,No
1559-DTODC,Male,0,No,No,19,No,No phone service,DSL,No
4797-MIWUM,Male,0,Yes,Yes,7,Yes,No,No,No internet service
6959-UWKHF,Male,0,No,No,1,Yes,No,DSL,No
8720-RQSBJ,Male,1,No,No,1,Yes,No,DSL,No
4537-CIBHB,Female,0,Yes,Yes,9,Yes,No,No,No internet service
3815-SLMEF,Female,0,No,No,3,No,No phone service,DSL,Yes
5154-VEKBL,Female,0,No,No,9,No,No phone service,DSL,Yes
4324-AHJKS,Female,0,No,No,5,Yes,No,DSL,Yes
4355-CVPVS,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No
4495-LHSSK,Female,0,No,Yes,18,Yes,Yes,DSL,Yes
5655-JSMZM,Male,1,No,No,49,Yes,Yes,Fiber optic,No
5915-ANOEI,Male,0,Yes,No,70,Yes,Yes,DSL,Yes
9861-PDSZP,Female,0,No,No,72,Yes,Yes,Fiber optic,No
4505-EXZHB,Female,1,No,No,6,Yes,No,Fiber optic,No
7225-CBZPL,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No
6704-UTUKK,Male,0,Yes,No,29,No,No phone service,DSL,No
4587-VVTOX,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No
2019-HDCZY,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No
4652-NNHNY,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No
8788-DOXSU,Male,0,No,No,59,Yes,No,DSL,No
7404-JLKQG,Female,0,No,No,3,Yes,No,DSL,No
7421-ZLUPA,Female,0,No,No,8,No,No phone service,DSL,No
8972-HJWNV,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No
3274-NSDWE,Female,0,No,No,68,Yes,No,No,No internet service
2632-IVXVF,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes
3692-JHONH,Female,1,Yes,No,52,Yes,Yes,Fiber optic,No
8915-NNTRC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
5914-GXMDA,Female,0,Yes,No,32,Yes,No,No,No internet service
7463-IFMQU,Female,0,Yes,No,72,Yes,No,No,No internet service
2920-RNCEZ,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No
2541-YGPKE,Male,0,Yes,Yes,42,Yes,No,DSL,Yes
8515-OCTJS,Female,0,No,No,25,Yes,Yes,No,No internet service
5382-TEMLV,Male,0,No,No,45,Yes,No,DSL,Yes
3441-CGZJH,Female,0,Yes,Yes,43,No,No phone service,DSL,Yes
9592-ERDKV,Male,0,Yes,No,37,Yes,Yes,DSL,Yes
2860-RANUS,Female,1,No,No,20,Yes,Yes,Fiber optic,No
5261-QSHQM,Female,0,No,No,4,No,No phone service,DSL,No
4778-IZARL,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes
0432-CAJZV,Male,0,No,No,3,Yes,No,Fiber optic,No
7008-LZVOZ,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service
8868-WOZGU,Male,0,No,No,28,Yes,Yes,Fiber optic,No
1200-TUZHR,Female,1,No,No,8,Yes,Yes,Fiber optic,No
9365-CSLBQ,Male,0,No,Yes,71,Yes,Yes,No,No internet service
1334-FJSVR,Male,0,No,No,1,No,No phone service,DSL,No
5884-FBCTL,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service
7130-CTCUS,Male,1,Yes,No,16,Yes,No,DSL,Yes
6242-FEGFD,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes
7625-XCQRH,Female,0,No,No,11,Yes,Yes,Fiber optic,No
6194-HBGQN,Male,0,No,No,51,Yes,Yes,DSL,Yes
7634-WSWDB,Female,0,No,Yes,8,No,No phone service,DSL,Yes
6986-IXNDM,Male,0,No,No,14,Yes,No,Fiber optic,No
1731-TVIUK,Female,0,No,No,4,Yes,Yes,Fiber optic,No
2987-BJXIK,Female,0,No,No,70,Yes,Yes,DSL,Yes
9769-TSBZE,Female,0,No,Yes,70,Yes,Yes,DSL,Yes
0406-BPDVR,Female,1,Yes,No,54,Yes,Yes,Fiber optic,No
0618-XWMSS,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes
1395-WSWXR,Male,0,No,No,24,Yes,No,No,No internet service
6023-GSSXW,Female,0,Yes,No,69,Yes,No,DSL,No
6752-APNJL,Male,0,Yes,Yes,42,Yes,No,DSL,Yes
5276-KQWHG,Female,1,No,No,2,Yes,No,Fiber optic,No
0420-HLGXF,Female,1,No,No,39,Yes,Yes,Fiber optic,No
7446-KQISO,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No
9823-EALYC,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes
0582-AVCLN,Female,0,No,No,38,Yes,No,No,No internet service
5803-NQJZO,Male,0,Yes,No,72,Yes,Yes,DSL,Yes
2565-JSLRY,Male,0,No,No,1,Yes,Yes,No,No internet service
2607-DHDAK,Male,0,Yes,Yes,72,Yes,No,No,No internet service
1073-XXCZD,Male,0,Yes,No,55,Yes,Yes,No,No internet service
0743-HRVFF,Female,0,Yes,Yes,51,No,No phone service,DSL,No
4006-HKYHO,Male,0,No,No,63,Yes,No,DSL,Yes
3727-JEZTU,Female,0,No,No,1,Yes,No,No,No internet service
8143-ETQTI,Female,0,Yes,Yes,23,Yes,No,No,No internet service
6689-KXGBO,Female,0,No,No,1,Yes,No,DSL,No
9667-TKTVZ,Female,0,No,No,2,Yes,Yes,DSL,No
3657-COGMW,Female,1,No,No,52,Yes,Yes,Fiber optic,Yes
8570-KLJYJ,Female,0,No,No,36,Yes,Yes,DSL,Yes
7754-IXRMC,Female,0,No,No,1,Yes,No,DSL,No
9473-CBZOP,Female,0,No,No,28,Yes,Yes,DSL,Yes
2969-WGHQO,Female,0,Yes,Yes,7,Yes,No,DSL,Yes
6615-NGGZJ,Male,0,No,No,14,Yes,Yes,Fiber optic,No
4334-HOWRP,Male,1,Yes,No,72,No,No phone service,DSL,Yes
4255-DDUOU,Female,0,Yes,Yes,1,Yes,No,No,No internet service
5863-OOKCL,Female,0,No,No,10,Yes,No,No,No internet service
1686-STUHN,Male,0,No,No,42,Yes,No,No,No internet service
1329-VHWNP,Female,0,No,No,7,No,No phone service,DSL,No
2984-MIIZL,Male,0,No,No,4,Yes,No,Fiber optic,No
0266-GMEAO,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
5590-YRFJT,Female,0,Yes,No,20,No,No phone service,DSL,No
5574-NXZIU,Male,0,No,No,63,Yes,No,Fiber optic,Yes
0019-GFNTW,Female,0,No,No,56,No,No phone service,DSL,Yes
4256-ZWTZI,Female,0,No,Yes,5,Yes,No,DSL,No
8309-PPCED,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No
4098-NAUKP,Male,1,Yes,Yes,68,Yes,Yes,Fiber optic,No
5196-WPYOW,Male,0,Yes,Yes,67,Yes,No,DSL,Yes
4608-LCIMN,Male,0,Yes,Yes,8,Yes,No,DSL,No
1485-YDHMM,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No
4054-CUMIA,Female,0,Yes,Yes,18,Yes,No,No,No internet service
0603-TPMIB,Female,0,Yes,Yes,59,Yes,Yes,No,No internet service
2525-GVKQU,Female,0,No,No,60,Yes,No,No,No internet service
8161-QYMTT,Male,0,No,No,7,Yes,Yes,Fiber optic,No
9581-GVBXT,Male,0,Yes,Yes,59,No,No phone service,DSL,Yes
5862-BRIXZ,Male,0,No,No,46,No,No phone service,DSL,Yes
5404-GGUKR,Male,0,No,No,5,Yes,No,DSL,No
3308-JSGML,Male,1,Yes,No,59,No,No phone service,DSL,Yes
2126-GSEGL,Female,0,Yes,No,70,Yes,Yes,DSL,No
3677-TNKIO,Female,0,No,No,14,Yes,No,Fiber optic,No
0440-QEXBZ,Female,0,No,No,44,Yes,Yes,DSL,No
2434-EEVDB,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes
6762-QVYJO,Female,0,Yes,Yes,58,No,No phone service,DSL,Yes
6199-IWKGC,Female,1,Yes,No,46,Yes,Yes,Fiber optic,No
2675-DHUTR,Male,1,Yes,No,58,Yes,Yes,Fiber optic,No
8152-VETUR,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No
9667-EQRXU,Female,1,No,No,30,No,No phone service,DSL,No
7446-YPODE,Male,1,No,No,11,Yes,Yes,DSL,Yes
9522-BNTHX,Female,1,No,No,34,No,No phone service,DSL,No
4676-WLUHT,Male,0,No,No,54,No,No phone service,DSL,Yes
3329-WDIOK,Female,0,No,No,3,No,No phone service,DSL,No
7980-MHFLQ,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service
2873-ZLIWT,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No
3415-TAILE,Female,0,Yes,Yes,2,Yes,No,DSL,No
0757-WCUUZ,Male,0,Yes,Yes,54,Yes,Yes,DSL,No
1629-DQQVB,Female,0,No,No,14,Yes,No,DSL,Yes
1915-IOFGU,Female,0,No,No,1,Yes,No,Fiber optic,No
3045-XETSH,Female,0,No,No,10,Yes,Yes,Fiber optic,No
0374-AACSZ,Female,0,No,No,1,Yes,No,DSL,Yes
7239-HZZCX,Male,0,No,No,1,Yes,No,No,No internet service
4872-VXRIL,Male,0,No,No,56,Yes,Yes,DSL,Yes
9140-CZQZZ,Female,0,Yes,No,68,Yes,No,DSL,Yes
3423-HHXAO,Female,0,Yes,Yes,14,Yes,No,No,No internet service
9938-TKDGL,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes
0531-ZZJWQ,Male,1,Yes,No,55,Yes,Yes,Fiber optic,No
6537-QLGEX,Female,0,No,No,16,No,No phone service,DSL,Yes
2688-BHGOG,Male,1,No,No,9,Yes,No,Fiber optic,No
7683-CBDKJ,Male,0,Yes,Yes,14,Yes,No,DSL,Yes
0946-CLJTI,Male,1,Yes,No,58,Yes,Yes,Fiber optic,No
3160-TYXLT,Male,0,No,No,53,No,No phone service,DSL,Yes
1325-USMEC,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes
0916-QOFDP,Female,1,Yes,Yes,14,Yes,Yes,Fiber optic,No
0628-CNQRM,Male,0,Yes,Yes,22,Yes,No,DSL,Yes
5606-AMZBO,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes
6199-IPCAO,Female,0,Yes,Yes,29,Yes,Yes,No,No internet service
7665-TOALD,Female,0,No,No,1,Yes,No,Fiber optic,No
0112-QWPNC,Male,0,Yes,No,49,Yes,Yes,DSL,Yes
0324-BRPCJ,Female,1,Yes,No,68,Yes,Yes,Fiber optic,No
2777-PHDEI,Female,0,No,No,1,Yes,No,Fiber optic,No
5640-CAXOA,Female,0,No,No,30,No,No phone service,DSL,No
2235-EZAIK,Female,0,Yes,No,72,Yes,Yes,DSL,Yes
3847-BAERP,Female,0,No,No,10,Yes,No,No,No internet service
1196-AMORA,Male,0,No,No,7,Yes,Yes,Fiber optic,No
4282-YMKNA,Female,0,No,No,9,Yes,Yes,Fiber optic,No
1453-RZFON,Female,0,No,Yes,1,Yes,No,DSL,Yes
8263-OKETD,Female,0,No,No,20,Yes,Yes,DSL,No
0670-KDOMA,Female,0,No,No,1,Yes,No,No,No internet service
2476-YGEFM,Female,0,No,No,29,Yes,Yes,Fiber optic,No
8687-BAFGU,Male,0,No,No,1,Yes,No,Fiber optic,No
0641-EVBOJ,Male,0,No,No,3,Yes,No,Fiber optic,Yes
0829-XXPLX,Female,0,No,No,20,Yes,No,Fiber optic,Yes
9974-JFBHQ,Male,0,No,Yes,64,Yes,No,Fiber optic,No
5356-RHIPP,Male,0,No,No,1,Yes,No,No,No internet service
6624-JDRDS,Female,0,No,No,6,No,No phone service,DSL,Yes
0608-JDVEC,Male,0,Yes,No,50,Yes,No,No,No internet service
9780-FKVVF,Male,0,No,No,6,Yes,No,DSL,Yes
1919-RTPQD,Male,0,Yes,Yes,7,Yes,No,DSL,No
5214-NLTIT,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No
3345-PBBFH,Male,0,Yes,No,8,Yes,No,DSL,No
5055-BRMNE,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes
9189-JWSHV,Female,1,Yes,No,24,Yes,Yes,Fiber optic,No
2190-PHBHR,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes
2650-GYRYL,Male,0,Yes,Yes,33,Yes,No,No,No internet service
0746-JTRFU,Male,0,No,No,2,No,No phone service,DSL,No
5208-FVQKB,Male,0,Yes,No,70,Yes,No,DSL,Yes
7184-LRUUR,Female,0,No,No,22,Yes,No,DSL,No
6627-CFOSN,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes
3982-JGSFD,Male,0,No,No,36,Yes,No,No,No internet service
1574-DYCWE,Female,0,Yes,Yes,51,Yes,No,No,No internet service
7247-XOZPB,Male,0,Yes,No,53,Yes,Yes,DSL,Yes
2466-FCCPT,Female,0,Yes,Yes,20,Yes,No,No,No internet service
6211-WWLTF,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes
4826-TZEVA,Female,0,No,No,40,Yes,No,Fiber optic,No
6016-NXBNJ,Male,0,No,No,35,Yes,No,No,No internet service
9138-EFSMO,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No
0576-WNXXC,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No
4632-XJMEX,Male,0,No,Yes,53,Yes,No,DSL,Yes
8910-LEDAG,Male,1,Yes,No,34,Yes,No,Fiber optic,No
3452-GWUIN,Female,1,Yes,No,19,Yes,Yes,Fiber optic,No
2716-GFZOR,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes
3724-UCSHY,Male,0,Yes,Yes,6,Yes,No,No,No internet service
8626-XHBIE,Male,0,No,Yes,56,Yes,Yes,No,No internet service
4628-CTTLA,Male,0,No,No,57,No,No phone service,DSL,No
3192-LNKRK,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No
4439-YRNVD,Female,0,No,No,10,No,No phone service,DSL,No
2876-VBBBL,Female,0,No,No,1,Yes,No,No,No internet service
6834-NXDCA,Female,0,No,No,13,No,No phone service,DSL,No
2208-UGTGR,Male,0,No,No,56,Yes,Yes,Fiber optic,No
3005-TYFRD,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No
8670-MEFCP,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes
3079-BCHLN,Male,0,Yes,No,47,Yes,No,No,No internet service
7777-UNYHB,Female,0,Yes,Yes,12,Yes,No,No,No internet service
5597-GLBUC,Female,0,No,No,1,Yes,No,Fiber optic,No
7278-CKDNC,Male,1,No,No,24,Yes,Yes,Fiber optic,No
2748-MYRVK,Female,0,No,No,63,Yes,Yes,Fiber optic,No
8450-UYIBU,Female,1,No,No,35,No,No phone service,DSL,No
2969-VAPYH,Female,0,No,No,67,Yes,No,DSL,Yes
4822-YCXMX,Male,0,No,No,25,Yes,Yes,Fiber optic,No
7181-OQCUT,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes
8474-UMLNT,Female,0,No,No,13,Yes,No,DSL,Yes
9821-POOTN,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No
3836-FZSDJ,Male,1,Yes,No,71,Yes,Yes,No,No internet service
9142-XMYJH,Female,0,No,No,29,Yes,No,No,No internet service
6559-ILWKJ,Male,0,Yes,No,71,No,No phone service,DSL,No
0187-QSXOE,Male,1,Yes,No,7,Yes,No,Fiber optic,No
7733-UDMTP,Female,1,No,No,57,No,No phone service,DSL,No
2649-HWLYB,Male,0,Yes,No,65,Yes,Yes,DSL,Yes
5214-CHIWJ,Male,0,No,No,27,Yes,No,No,No internet service
4229-CZMLL,Male,0,No,No,6,Yes,Yes,Fiber optic,No
6904-JLBGY,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes
2465-BLLEU,Male,0,No,No,1,Yes,No,No,No internet service
1685-VAYJF,Male,0,No,No,11,Yes,No,DSL,No
8874-EJNSR,Male,0,Yes,Yes,39,Yes,Yes,No,No internet service
6917-YACBP,Female,1,No,No,59,Yes,Yes,Fiber optic,Yes
5049-MUBWG,Male,0,No,No,26,Yes,No,DSL,Yes
4223-WOZCM,Male,1,No,No,2,Yes,No,DSL,No
0769-MURVM,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes
9253-VIFJQ,Male,0,Yes,No,65,Yes,Yes,DSL,Yes
7030-FZTFM,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No
9741-YLNTD,Male,0,No,No,6,Yes,Yes,Fiber optic,No
5917-RYRMG,Male,1,No,No,32,Yes,No,No,No internet service
5120-ZBLAI,Female,0,Yes,No,50,Yes,Yes,DSL,No
1194-BHJYC,Male,0,Yes,No,61,No,No phone service,DSL,Yes
3663-MITLP,Female,0,No,No,15,Yes,No,Fiber optic,No
0906-QVPMS,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes
9025-ZRPVR,Male,0,No,No,9,Yes,No,No,No internet service
1905-OEILC,Female,0,No,No,1,Yes,No,No,No internet service
7858-GTZSP,Female,0,No,No,12,Yes,Yes,Fiber optic,No
3285-UCQVC,Female,0,No,No,37,No,No phone service,DSL,No
6248-BSHKG,Male,0,Yes,Yes,61,Yes,No,No,No internet service
4685-TFLLS,Male,0,Yes,Yes,18,Yes,No,No,No internet service
3470-BTGQO,Male,0,No,Yes,21,Yes,No,DSL,No
1209-VFFOC,Male,0,Yes,Yes,68,No,No phone service,DSL,Yes
8224-DWCKX,Male,1,No,No,12,Yes,Yes,Fiber optic,No
5482-PLVPE,Female,1,No,No,2,No,No phone service,DSL,No
4553-DVPZG,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No
4902-OHLSK,Female,1,No,No,29,Yes,Yes,Fiber optic,No
6917-IAYHD,Male,0,No,Yes,1,No,No phone service,DSL,No
0495-ZBNGW,Male,1,Yes,No,5,Yes,Yes,Fiber optic,No
8620-RJPZN,Female,0,No,No,1,Yes,No,No,No internet service
7572-KPVKK,Male,0,No,Yes,62,Yes,Yes,Fiber optic,No
2642-MAWLJ,Female,0,Yes,Yes,36,Yes,No,No,No internet service
2357-COQEK,Female,1,No,No,28,Yes,Yes,Fiber optic,No
7103-ZGVNT,Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes
3737-GCSPV,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes
2027-WKXMW,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No
7137-NAXML,Male,0,No,No,23,Yes,No,No,No internet service
2428-ZMCTB,Male,0,No,No,10,Yes,No,No,No internet service
2961-VNFKL,Female,0,Yes,No,71,Yes,Yes,No,No internet service
1768-HNVGJ,Female,1,No,No,45,Yes,Yes,DSL,Yes
6963-KQYQB,Female,0,Yes,Yes,70,Yes,Yes,No,No internet service
5934-RMPOV,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No
1207-BLKSA,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service
4088-YLDSU,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No
8316-BBQAY,Female,0,No,No,65,No,No phone service,DSL,Yes
1166-PQLGG,Female,0,Yes,Yes,72,Yes,No,No,No internet service
3146-JTQHR,Male,0,Yes,No,10,Yes,No,No,No internet service
4291-YZODP,Female,0,No,Yes,7,Yes,No,No,No internet service
4395-PZMSN,Male,1,No,No,5,Yes,No,Fiber optic,No
6427-FEFIG,Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes
0017-IUDMW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
8706-HRADD,Male,0,No,No,21,No,No phone service,DSL,Yes
9955-QOPOY,Male,0,Yes,No,69,No,No phone service,DSL,No
4385-ZKVNW,Male,0,Yes,Yes,44,Yes,No,DSL,No
5446-DKWYW,Female,1,Yes,Yes,61,Yes,Yes,DSL,No
2034-CGRHZ,Male,1,No,No,24,Yes,Yes,Fiber optic,No
5797-APWZC,Female,0,No,No,1,Yes,No,Fiber optic,No
3683-QKIUE,Female,0,No,No,6,Yes,No,DSL,No
4228-ZGYUW,Male,0,No,No,4,Yes,Yes,Fiber optic,No
9031-ZVQPT,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No
2990-IAJSV,Male,0,No,No,72,Yes,Yes,DSL,Yes
8107-KNCIM,Male,1,Yes,No,14,Yes,Yes,Fiber optic,No
9027-YFHQJ,Male,0,No,No,7,Yes,Yes,No,No internet service
5176-LDKUH,Female,0,No,No,48,Yes,No,Fiber optic,No
4644-OBGFZ,Male,0,Yes,Yes,55,Yes,No,No,No internet service
7926-IJOOU,Male,0,No,No,1,Yes,No,No,No internet service
6480-YAGIY,Male,0,No,No,45,Yes,No,Fiber optic,Yes
4029-HPFVY,Male,0,No,No,3,Yes,No,Fiber optic,No
7602-DBTOU,Female,0,Yes,No,71,Yes,No,No,No internet service
5345-BMKWB,Male,0,Yes,No,8,Yes,No,No,No internet service
3519-ZKXGG,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No
5457-COLHT,Male,0,Yes,Yes,69,Yes,No,DSL,Yes
6416-TVAIH,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No
5451-YHYPW,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes
5108-ADXWO,Male,0,No,No,11,Yes,No,Fiber optic,Yes
7998-WNZEM,Male,0,No,No,71,Yes,Yes,DSL,Yes
3066-RRJIO,Female,0,No,No,1,Yes,No,Fiber optic,No
4664-NJCMS,Female,0,Yes,No,33,No,No phone service,DSL,Yes
0307-BCOPK,Female,0,No,No,16,Yes,No,No,No internet service
7629-WFGLW,Female,1,Yes,No,56,Yes,Yes,Fiber optic,Yes
2542-HYGIQ,Female,0,No,No,1,Yes,No,No,No internet service
6715-OFDBP,Male,0,No,No,5,Yes,No,DSL,No
5016-LIPDW,Male,0,Yes,Yes,57,Yes,No,No,No internet service
6481-LXPWL,Male,0,Yes,Yes,56,No,No phone service,DSL,No
1567-DSCIC,Male,0,No,No,8,Yes,Yes,Fiber optic,No
2150-UWTFY,Female,0,Yes,Yes,22,Yes,No,DSL,Yes
6124-ACRHJ,Female,0,No,No,1,Yes,No,No,No internet service
9362-MWODR,Female,0,No,Yes,40,Yes,No,DSL,Yes
9975-GPKZU,Male,0,Yes,Yes,46,Yes,No,No,No internet service
9625-RZFUK,Male,0,Yes,Yes,63,Yes,No,No,No internet service
5153-LXKDT,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes
5161-UBZXI,Male,0,Yes,Yes,69,Yes,No,Fiber optic,Yes
1020-JPQOW,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No
7919-ZODZZ,Female,0,Yes,Yes,10,Yes,No,DSL,No
0565-JUPYD,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes
6867-ACCZI,Female,0,Yes,Yes,24,No,No phone service,DSL,Yes
5939-XAIXZ,Female,0,No,No,19,Yes,Yes,DSL,No
9054-FOWNV,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No
2683-BPJSO,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes
2157-MXBJS,Male,0,Yes,No,13,Yes,Yes,DSL,No
8207-VVMYB,Female,0,Yes,No,70,Yes,Yes,No,No internet service
9732-EQMWY,Female,0,Yes,No,49,Yes,No,Fiber optic,No
9360-AHGNL,Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes
1087-UDSIH,Female,0,No,No,3,Yes,No,No,No internet service
5269-NRGDP,Male,0,Yes,Yes,42,Yes,No,DSL,No
6195-MELTI,Male,0,No,No,57,Yes,No,DSL,No
5485-WUYWF,Male,1,No,No,2,Yes,No,DSL,Yes
2121-JAFOM,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes
8818-DOPVL,Female,1,No,No,46,Yes,Yes,Fiber optic,No
2632-UCGVD,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No
5445-PZWGX,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes
1227-UDMZR,Female,0,Yes,No,72,Yes,Yes,DSL,Yes
5198-HQAEN,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No
9170-CCKOU,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes
2167-FQSTQ,Female,0,Yes,No,72,Yes,Yes,DSL,Yes
2819-GWENI,Female,0,Yes,Yes,28,Yes,No,No,No internet service
1043-YCUTE,Male,0,Yes,No,56,Yes,Yes,No,No internet service
3814-MLAXC,Female,0,No,No,31,Yes,Yes,Fiber optic,No
3572-UUHRS,Male,0,No,No,45,Yes,No,No,No internet service
2692-PFYTJ,Female,0,No,No,1,Yes,Yes,No,No internet service
1226-UDFZR,Female,0,No,No,2,Yes,No,DSL,No
