customerID,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1073-XXCZD,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,1443.65,No
0743-HRVFF,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,56.15,2898.95,No
4006-HKYHO,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.7,5309.5,No
3727-JEZTU,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,No
8143-ETQTI,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.65,451.55,No
6689-KXGBO,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.55,50.55,Yes
9667-TKTVZ,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.35,117.05,No
3657-COGMW,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.1,5839.3,No
8570-KLJYJ,No,No,No,No,No,One year,No,Mailed check,54.45,1893.5,No
7754-IXRMC,No,No,No,No,No,Month-to-month,No,Mailed check,45.35,45.35,No
9473-CBZOP,No,Yes,No,No,No,One year,No,Mailed check,59,1654.45,No
2969-WGHQO,Yes,Yes,No,Yes,No,One year,No,Electronic check,69.45,477.05,No
6615-NGGZJ,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.55,1415.55,Yes
4334-HOWRP,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.95,4546,No
4255-DDUOU,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,20.5,Yes
5863-OOKCL,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,163.2,No
1686-STUHN,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,849.9,No
1329-VHWNP,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.05,189.95,No
2984-MIIZL,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.8,321.9,Yes
0266-GMEAO,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.3,8058.55,No
5590-YRFJT,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.45,482.8,Yes
5574-NXZIU,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.2,7049.75,No
0019-GFNTW,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),45.05,2560.1,No
4256-ZWTZI,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,51,286.8,No
8309-PPCED,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.45,7982.5,No
4098-NAUKP,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.65,5683.6,No
5196-WPYOW,Yes,No,Yes,No,No,One year,No,Mailed check,60.05,3994.05,No
4608-LCIMN,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.65,369.15,No
1485-YDHMM,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,4631.7,No
4054-CUMIA,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,401.95,No
0603-TPMIB,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.45,1534.05,No
2525-GVKQU,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,1093,No
8161-QYMTT,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.1,701.3,No
9581-GVBXT,No,Yes,No,No,No,One year,No,Mailed check,34.8,1980.3,No
5862-BRIXZ,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.75,2893.4,No
5404-GGUKR,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.35,262.3,No
3308-JSGML,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.05,3886.85,No
2126-GSEGL,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.8,5917.55,No
3677-TNKIO,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71,914,Yes
0440-QEXBZ,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,2139.1,No
2434-EEVDB,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),94.6,5948.7,No
6762-QVYJO,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,59.75,3624.35,No
6199-IWKGC,No,No,Yes,Yes,Yes,One year,No,Electronic check,100.25,4753.85,No
2675-DHUTR,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.9,5780.7,No
8152-VETUR,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),97.7,6869.7,No
9667-EQRXU,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,40.3,1172.95,Yes
7446-YPODE,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.25,662.95,No
9522-BNTHX,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.25,1765.95,No
4676-WLUHT,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),46.2,2431.95,No
3329-WDIOK,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,155.35,Yes
7980-MHFLQ,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.9,1859.2,No
2873-ZLIWT,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,84.85,3303.05,Yes
3415-TAILE,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,65.7,134.35,Yes
0757-WCUUZ,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),63.35,3409.1,No
1629-DQQVB,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.1,709.5,No
1915-IOFGU,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,70.5,Yes
3045-XETSH,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.85,953.45,Yes
0374-AACSZ,No,No,No,No,No,Month-to-month,No,Electronic check,50.15,50.15,No
7239-HZZCX,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,Yes
4872-VXRIL,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),64.65,3665.55,No
9140-CZQZZ,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.6,5515.8,No
3423-HHXAO,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,272,No
9938-TKDGL,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.55,6668,No
0531-ZZJWQ,No,No,No,No,No,Month-to-month,Yes,Electronic check,74,4052.4,No
6537-QLGEX,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.9,664.4,No
2688-BHGOG,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,718.55,No
7683-CBDKJ,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,65.45,937.6,Yes
0946-CLJTI,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,5812.6,Yes
3160-TYXLT,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.3,2546.85,No
1325-USMEC,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),99.35,6944.5,No
0916-QOFDP,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.8,1346.3,No
0628-CNQRM,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.5,1544.05,Yes
5606-AMZBO,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.15,765.15,No
6199-IPCAO,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.1,692.55,No
7665-TOALD,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes
0112-QWPNC,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,84.35,4059.35,Yes
0324-BRPCJ,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,6851.65,Yes
2777-PHDEI,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.05,78.05,Yes
5640-CAXOA,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),40.35,1187.05,No
2235-EZAIK,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.2,5401.9,No
3847-BAERP,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.9,247,No
1196-AMORA,No,No,No,No,No,Month-to-month,No,Electronic check,73.6,520,Yes
4282-YMKNA,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,706.6,Yes
1453-RZFON,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,49.9,No
8263-OKETD,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.9,1370.35,No
0670-KDOMA,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,No
2476-YGEFM,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),76,2215.25,No
8687-BAFGU,No,No,Yes,No,No,Month-to-month,No,Electronic check,74,74,No
0641-EVBOJ,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.3,214.4,No
0829-XXPLX,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.4,1871.15,No
9974-JFBHQ,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.15,6171.2,No
5356-RHIPP,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes
6624-JDRDS,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.45,161.45,No
0608-JDVEC,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.8,1013.2,No
9780-FKVVF,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.15,336.7,No
1919-RTPQD,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,333.65,No
5214-NLTIT,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),90.8,6511.8,No
3345-PBBFH,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,393.45,No
5055-BRMNE,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.7,7009.5,No
9189-JWSHV,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,2264.05,Yes
2190-PHBHR,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),94.45,6921.7,No
2650-GYRYL,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.45,600.25,No
0746-JTRFU,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.05,56.35,Yes
5208-FVQKB,Yes,No,Yes,No,Yes,Two year,No,Mailed check,67.95,4664.15,No
7184-LRUUR,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),65.25,1441.8,No
6627-CFOSN,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.45,5623.7,No
3982-JGSFD,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,695.85,No
1574-DYCWE,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1028.75,No
7247-XOZPB,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),77.4,4155.95,No
2466-FCCPT,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.7,395.6,No
6211-WWLTF,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),99.7,6330.4,No
4826-TZEVA,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.8,2971.7,No
6016-NXBNJ,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.15,638,No
9138-EFSMO,No,No,No,No,Yes,One year,No,Bank transfer (automatic),78.95,2034.25,No
0576-WNXXC,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.55,2510.2,Yes
4632-XJMEX,Yes,No,Yes,No,No,One year,No,Credit card (automatic),62.85,3419.5,No
8910-LEDAG,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.55,2427.35,No
3452-GWUIN,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.95,1760.25,No
2716-GFZOR,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.1,3551.65,No
3724-UCSHY,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,122.9,No
8626-XHBIE,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1424.2,No
4628-CTTLA,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.3,2111.45,Yes
3192-LNKRK,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.05,2909.95,No
4439-YRNVD,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,36.25,374,No
2876-VBBBL,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,Yes
6834-NXDCA,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.9,300.8,Yes
2208-UGTGR,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.6,5581.05,No
3005-TYFRD,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.65,5676.65,No
8670-MEFCP,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.9,3379.25,No
3079-BCHLN,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,942.95,No
7777-UNYHB,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.1,232.4,No
5597-GLBUC,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.45,85.45,Yes
7278-CKDNC,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.5,2088.45,No
2748-MYRVK,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),99.9,6137,Yes
8450-UYIBU,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.85,1434.6,No
2969-VAPYH,Yes,No,Yes,No,No,One year,No,Credit card (automatic),60.5,3870,No
4822-YCXMX,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.8,2043.45,Yes
7181-OQCUT,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,103.85,2215,No
8474-UMLNT,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.8,842.25,No
9821-POOTN,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,2576.2,Yes
3836-FZSDJ,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.85,1901,No
9142-XMYJH,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.35,601.6,No
6559-ILWKJ,Yes,No,No,Yes,Yes,Two year,No,Electronic check,49.35,3515.25,Yes
0187-QSXOE,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89,605.45,No
7733-UDMTP,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,55,3094.05,No
2649-HWLYB,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.15,4929.55,No
5214-CHIWJ,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,595.05,No
4229-CZMLL,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,469.8,Yes
6904-JLBGY,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.35,8436.25,No
2465-BLLEU,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.75,19.75,No
1685-VAYJF,No,No,No,No,No,Month-to-month,No,Credit card (automatic),45.2,492,No
8874-EJNSR,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,987.95,No
6917-YACBP,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.75,5496.9,No
5049-MUBWG,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),75,1908.35,No
4223-WOZCM,No,Yes,No,No,No,Month-to-month,No,Mailed check,49.95,107.1,No
0769-MURVM,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.7,4575.35,No
9253-VIFJQ,Yes,Yes,No,No,No,One year,No,Credit card (automatic),67.05,4309.55,No
7030-FZTFM,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.9,7922.75,No
9741-YLNTD,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.95,522.35,No
5917-RYRMG,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,587.7,No
5120-ZBLAI,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),75.7,3876.2,No
1194-BHJYC,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,62.15,3778.85,No
3663-MITLP,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,1457.25,Yes
0906-QVPMS,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.15,8349.45,No
9025-ZRPVR,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,185.6,Yes
1905-OEILC,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,19.5,No
7858-GTZSP,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,1066.9,No
3285-UCQVC,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),28.6,973.55,Yes
6248-BSHKG,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.4,1226.45,No
4685-TFLLS,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,342.3,No
3470-BTGQO,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,985.05,No
1209-VFFOC,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,56.4,3948.45,No
8224-DWCKX,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.3,828.05,No
5482-PLVPE,No,No,No,No,No,Month-to-month,No,Electronic check,24.35,41.85,Yes
4553-DVPZG,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,6164.7,No
4902-OHLSK,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.65,2862.75,Yes
6917-IAYHD,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,33.6,33.6,No
0495-ZBNGW,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.9,343.95,Yes
8620-RJPZN,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.7,20.7,No
7572-KPVKK,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,104.05,6590.5,No
2642-MAWLJ,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,717.95,No
2357-COQEK,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.3,2890.65,Yes
7103-ZGVNT,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),73.7,4885.85,No
3737-GCSPV,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.2,1222.05,Yes
2027-WKXMW,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.75,6871.7,No
7137-NAXML,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.15,405.6,No
2428-ZMCTB,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,208.25,No
2961-VNFKL,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.95,1801.9,No
1768-HNVGJ,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.05,3062.45,No
6963-KQYQB,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.05,1764.75,No
5934-RMPOV,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,1816.75,No
1207-BLKSA,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.05,1255.1,No
4088-YLDSU,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.15,5743.05,Yes
8316-BBQAY,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59.95,3921.1,No
1166-PQLGG,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,1463.45,No
